slug,language,title,grade_level,version,filename
afghan-painter,en,A new arm for a young girl reveals a hidden talent for art,5.0,3,afghan-painter.en.3.txt
afghan-painter,en,A new arm gives a young girl a new life as an artist,4.0,4,afghan-painter.en.4.txt
afghan-park,en,Afghan park offers peace and breath-taking beauty far from war,12.0,0,afghan-park.en.0.txt
afghan-park,en,Afghan park offers peace and beauty far from war's horrors ,8.0,1,afghan-park.en.1.txt
afghan-park,en,Afghan families flock to their country's first national park,7.0,2,afghan-park.en.2.txt
afghan-park,en,Riding swan boats in an Afghan park to forget about war for a time,5.0,3,afghan-park.en.3.txt
afghan-park,en,"Getting away from Afghan war's horrors, in a swan boat on a lake",4.0,4,afghan-park.en.4.txt
afghan-scouts,en,"For Afghan Boy Scouts, 'Be prepared' takes on a new meaning",12.0,0,afghan-scouts.en.0.txt
afghan-scouts,en,Afghan Scouts: Learning survival skills in a war zone,8.0,1,afghan-scouts.en.1.txt
afghan-scouts,en,Afghan Scouts learn life-saving skills in a war zone,6.0,2,afghan-scouts.en.2.txt
afghan-scouts,en,Afghan Scouts learn how to spot roadside bombs,5.0,3,afghan-scouts.en.3.txt
afghan-scouts,en,"For Afghan Scouts, survival skills are life-savers in a war zone",4.0,4,afghan-scouts.en.4.txt
afghan-scouts,en,Afghan scouts learn skills in a war zone,3.0,5,afghan-scouts.en.5.txt
afghan-taxidriver,en,Afghanistan's only woman taxi driver steers change,12.0,0,afghan-taxidriver.en.0.txt
afghan-taxidriver,en,"Afghan woman drives taxi, defies threats",8.0,1,afghan-taxidriver.en.1.txt
afghan-taxidriver,en,Hailing Afghanistan's only woman taxi driver,7.0,2,afghan-taxidriver.en.2.txt
afghan-taxidriver,en,Taxi driver encourages other Afghan women,5.0,3,afghan-taxidriver.en.3.txt
afghan-taxidriver,en,Afghanistan's only woman taxi driver is a role model,4.0,4,afghan-taxidriver.en.4.txt
afghan-women,en,A precarious time for Afghan women,12.0,0,afghan-women.en.0.txt
afghan-women,en,Afghan women worry their new freedoms may disappear,8.0,1,afghan-women.en.1.txt
afghan-women,en,"If the Taliban takes power, Afghan women fear their freedoms may vanish",7.0,2,afghan-women.en.2.txt
afghan-women,en,New freedoms of Afghan women under threat,5.0,3,afghan-women.en.3.txt
afghan-women,en,A dangerous time for women in Afghanistan,4.0,4,afghan-women.en.4.txt
afghanboy-surgery,en,"After losing arm, Afghan boy gets a lift from North Carolina charity",12.0,0,afghanboy-surgery.en.0.txt
afghanboy-surgery,en,Afghan boy gets new arm from U.S. group helping children touched by war,7.0,1,afghanboy-surgery.en.1.txt
afghanboy-surgery,en,U.S. charity group helps teen boy from Afghanistan get a new arm,6.0,2,afghanboy-surgery.en.2.txt
afghanboy-surgery,en,Teen leaves large Afghan family to come to U.S. clinic for new arm,4.0,3,afghanboy-surgery.en.3.txt
afghanboy-surgery,en,A boy gets a special new arm in the United States,2.0,4,afghanboy-surgery.en.4.txt
afghanistan-streetart,en,Afghan artist paints Kabul's walls of war to help heal city,12.0,0,afghanistan-streetart.en.0.txt
afghanistan-streetart,en,Afghani artist puts beautiful images on Kabul's ugly walls of war,8.0,1,afghanistan-streetart.en.1.txt
afghanistan-streetart,en,"In Kabul, artist creates beauty from ashes",6.0,2,afghanistan-streetart.en.2.txt
afghanistan-streetart,en,Beautiful art blooms on ugly Afghan walls,5.0,3,afghanistan-streetart.en.3.txt
afghanistan-streetart,en,Artist wants to make an ugly city more beautiful,3.0,4,afghanistan-streetart.en.4.txt
afghanistan-toygun,en,"In an Afghanistan awash in arms, a push to ban toy guns",12.0,0,afghanistan-toygun.en.0.txt
afghanistan-toygun,en,Afghan children playing war get hurt; police start to confiscate toy guns,9.0,1,afghanistan-toygun.en.1.txt
afghanistan-toygun,en,Afghanistan bans toy guns after children get hurt playing war games,7.0,2,afghanistan-toygun.en.2.txt
afghanistan-toygun,en,Afghan children playing war wind up in hospital; police take away toy guns,5.0,3,afghanistan-toygun.en.3.txt
afghanistan-toygun,en,Afghanistan takes away toy guns after children get hurt playing war games,3.0,4,afghanistan-toygun.en.4.txt
afghanistan-toygun-spanish,es,Una Afganistán llena de armas prohíbe las armas de juguete,12.0,0,afghanistan-toygun-spanish.es.0.txt
afghanistan-toygun-spanish,es,Policía prohíbe las armas de juguete por incidentes graves de niños,9.0,1,afghanistan-toygun-spanish.es.1.txt
afghanistan-toygun-spanish,es,Afganistán prohíbe las armas de juguete después que niños resultan heridos,7.0,2,afghanistan-toygun-spanish.es.2.txt
afghanistan-toygun-spanish,es,Niños afganos resultan heridos y el gobierno les quita las armas de juguete,5.0,3,afghanistan-toygun-spanish.es.3.txt
afghanistan-toygun-spanish,es,Afganistán destruye las armas de juguete porque niños se lastiman con ellas,3.0,4,afghanistan-toygun-spanish.es.4.txt
afghanistan-ustroops,en,"Obama says he'll keep more troops in ""fragile"" Afghanistan",12.0,0,afghanistan-ustroops.en.0.txt
afghanistan-ustroops,en,"Obama says Afghanistan too unstable, changes plan to withdraw troops",9.0,1,afghanistan-ustroops.en.1.txt
afghanistan-ustroops,en,"Afghanistan too unstable to withdraw U.S. troops as planned, Obama says",7.0,2,afghanistan-ustroops.en.2.txt
afghanistan-ustroops,en,President says he must change plan and leave U.S. troops in Afghanistan,5.0,3,afghanistan-ustroops.en.3.txt
afghanistan-ustroops,en,"President changes plan, says U.S. troops still needed in Afghanistan",3.0,4,afghanistan-ustroops.en.4.txt
africa-economy,en,Obama pledges investment and partnership with Africa,12.0,0,africa-economy.en.0.txt
africa-economy,en,Obama says time to build partnerships and invest in Africa,9.0,1,africa-economy.en.1.txt
africa-economy,en,"Now is the time to invest in Africa, Obama says",7.0,2,africa-economy.en.2.txt
africa-economy,en,African leaders meet with President Obama in Washington,5.0,3,africa-economy.en.3.txt
africa-economy,en,"Obama says U.S., Africa to become business partners",4.0,4,africa-economy.en.4.txt
africa-entrepreneurs,en,Africa's women entrepreneurs take the lead,12.0,0,africa-entrepreneurs.en.0.txt
africa-entrepreneurs,en,"African women are starting their own businesses, and many are thriving",10.0,1,africa-entrepreneurs.en.1.txt
africa-entrepreneurs,en,"Women business owners are helping Africa's economy grow, fight poverty",8.0,2,africa-entrepreneurs.en.2.txt
africa-entrepreneurs,en,"Women starting businesses in Africa are feeding their kids, creating jobs",6.0,3,africa-entrepreneurs.en.3.txt
africa-entrepreneurs,en,"In Africa, more women are helping their families by starting businesses",4.0,4,africa-entrepreneurs.en.4.txt
africa-entrepreneurs-spanish,es,Mujeres empresarias en África asumen el liderazgo,12.0,0,africa-entrepreneurs-spanish.es.0.txt
africa-entrepreneurs-spanish,es,Mujeres africanas comienzan negocios propios y muchos prosperan,10.0,1,africa-entrepreneurs-spanish.es.1.txt
africa-entrepreneurs-spanish,es,Las mujeres dueñas de negocios ayudan a mejorar la economía y a combatir la pobreza en África,8.0,2,africa-entrepreneurs-spanish.es.2.txt
africa-entrepreneurs-spanish,es,"Mujeres en África comienzan sus negocios propios, ofrecen empleo y alimentan a sus hijos",6.0,3,africa-entrepreneurs-spanish.es.3.txt
africa-entrepreneurs-spanish,es,"En África cada vez más mujeres abren sus propios negocios, ayudando así a sus familias",4.0,4,africa-entrepreneurs-spanish.es.4.txt
africa-lionhunting,en,Lion-hunting is legal in parts of Africa despite concern,12.0,0,africa-lionhunting.en.0.txt
africa-lionhunting,en,"""Ultimate African experience"" costs famous lion his life",9.0,1,africa-lionhunting.en.1.txt
africa-lionhunting,en,Famous lion's killing has the world angry about big-cat hunts,7.0,2,africa-lionhunting.en.2.txt
africa-lionhunting,en,Lion that was protected is killed by American hunter,5.0,3,africa-lionhunting.en.3.txt
africa-lionhunting,en,Cecil the lion was killed by a hunter. People around the world are angry,3.0,4,africa-lionhunting.en.4.txt
africa-lions,en,"Lions, pride of Africa, vanishing in West Africa",12.0,0,africa-lions.en.0.txt
africa-lions,en,"In the race for big cat survival, Africa's lions are sadly losing",9.0,1,africa-lions.en.1.txt
africa-lions,en,Africa's lions are disappearing and humans have themselves to blame,7.0,2,africa-lions.en.2.txt
africa-lions,en,Big cats that once roamed the world have less space to call home,5.0,3,africa-lions.en.3.txt
africa-lions,en,The kings of the jungle are disappearing from Africa,3.0,4,africa-lions.en.4.txt
africa-lions-spanish,es,"Los leones,orgullo africano, desaparecen en África Occidental",12.0,0,africa-lions-spanish.es.0.txt
africa-lions-spanish,es,Los leones de África Occidental luchan por sobrevivir,9.0,1,africa-lions-spanish.es.1.txt
africa-lions-spanish,es,Los leones africanos están desapareciendo por culpa de los humanos,7.0,2,africa-lions-spanish.es.2.txt
africa-lions-spanish,es,Cada vez hay menos sitio para los leones africanos,5.0,3,africa-lions-spanish.es.3.txt
africa-lions-spanish,es,África se queda sin el rey de la selva,3.0,4,africa-lions-spanish.es.4.txt
africa-outlook,en,Years of economic growth have many in Africa optimistic about prospects,12.0,0,africa-outlook.en.0.txt
africa-outlook,en,"Economic growth in Africa leads to financial optimism, survey finds",9.0,1,africa-outlook.en.1.txt
africa-outlook,en,"As wealth grows in African nations, so does hope for a better future",7.0,2,africa-outlook.en.2.txt
africa-outlook,en,Changes in Africa make many people hopeful about their future,4.0,3,africa-outlook.en.3.txt
africa-outlook,en,People in Africa grow hopeful about their future,2.0,4,africa-outlook.en.4.txt
africanamericans-russia,en,"In Russia, early African-American migrants found the good life",12.0,0,africanamericans-russia.en.0.txt
africanamericans-russia,en,African-Americans found opportunity in 1930s Russia,8.0,1,africanamericans-russia.en.1.txt
africanamericans-russia,en,Russia offered African-Americans a better life in 1930s,6.0,2,africanamericans-russia.en.2.txt
africanamericans-russia,en,"Russia offered African-Americans jobs, housing in 1930s",5.0,3,africanamericans-russia.en.3.txt
africanamericans-russia,en,Many African-Americans worked in Russia in 1930s,4.0,4,africanamericans-russia.en.4.txt
africanimmigrants-educated,en,"Growing African immigrant population is highly educated, underemployed",12.0,0,africanimmigrants-educated.en.0.txt
africanimmigrants-educated,en,Educated African immigrants have trouble landing good jobs in the U.S.,8.0,1,africanimmigrants-educated.en.1.txt
africanimmigrants-educated,en,Many African professionals in the U.S. can't find jobs in their fields,6.0,2,africanimmigrants-educated.en.2.txt
africanimmigrants-educated,en,Many Africans who come to America can't find jobs they were trained for,5.0,3,africanimmigrants-educated.en.3.txt
africanimmigrants-educated,en,Africans with college degrees have trouble finding good jobs in the U.S.,3.0,4,africanimmigrants-educated.en.4.txt
africanimmigrants-educated-spanish,es,Creciente población de inmigrantes africanos altamente preparados se encuentra subempleada,12.0,0,africanimmigrants-educated-spanish.es.0.txt
africanimmigrants-educated-spanish,es,"Cada vez son más los inmigrantes africanos con preparación, pero sin buenos empleos",8.0,1,africanimmigrants-educated-spanish.es.1.txt
africanimmigrants-educated-spanish,es,Crece el número de profesionales africanos sin buenos empleos en EEUU,6.0,2,africanimmigrants-educated-spanish.es.2.txt
africanimmigrants-educated-spanish,es,Africanos con preparación universitaria no encuentran buenos trabajos en EE.UU.,5.0,3,africanimmigrants-educated-spanish.es.3.txt
africanimmigrants-educated-spanish,es,Muchos africanos con educación no encuentran buenos trabajos en EE.UU.,3.0,4,africanimmigrants-educated-spanish.es.4.txt
afro-beauty,en,Extra-short Afro helping to change views of beauty,12.0,0,afro-beauty.en.0.txt
afro-beauty,en,"Lupita's look, a short Afro, becomes a standard of beauty",8.0,1,afro-beauty.en.1.txt
afro-beauty,en,Actress's extra-short Afro changes view of beauty,6.0,2,afro-beauty.en.2.txt
afro-beauty,en,"An actress, an extra-short Afro, and what's beautiful",5.0,3,afro-beauty.en.3.txt
afro-beauty,en,Seeing beauty in an extra-short Afro,3.0,4,afro-beauty.en.4.txt
afterschool-program,en,"Calif. after-school program showing students a way ""out of the struggle""",12.0,0,afterschool-program.en.0.txt
afterschool-program,en,Tech training program aims to help students climb out of poverty,7.0,1,afterschool-program.en.1.txt
afterschool-program,en,"For poor Central Valley students, Tech Connect offers a brighter future",5.0,2,afterschool-program.en.2.txt
afterschool-program,en,Tech training program tries to help poor students improve their lives,4.0,3,afterschool-program.en.3.txt
afterschool-program,en,Tech training program aims to help poor students,2.0,4,afterschool-program.en.4.txt
afterschool-program-spanish,es,Un programa extracurricular en California prepara a los estudiantes para 'superar las dificultades',12.0,0,afterschool-program-spanish.es.0.txt
afterschool-program-spanish,es,Un programa tecnológico ayuda a los alumnos a salir de la pobreza,7.0,1,afterschool-program-spanish.es.1.txt
afterschool-program-spanish,es,Un programa que prepara para superar las dificultades,5.0,2,afterschool-program-spanish.es.2.txt
afterschool-program-spanish,es,En busca de la pasión por aprender,4.0,3,afterschool-program-spanish.es.3.txt
afterschool-program-spanish,es,Un curso para quienes quieren aprender de verdad,2.0,4,afterschool-program-spanish.es.4.txt
ag-education,en,High school ag programs flourish as farms dwindle,12.0,0,ag-education.en.0.txt
ag-education,en,Students discover high school ag studies are not just for farmers,8.0,1,ag-education.en.1.txt
ag-education,en,Even city kids benefit from farming studies,6.0,2,ag-education.en.2.txt
ag-education,en,Students discover there is more to farm studies than milking cows,5.0,3,ag-education.en.3.txt
ag-education,en,High schools add farming classes that are popular with city kids,4.0,4,ag-education.en.4.txt
age-population,en,Global study: World not ready for aging population ,12.0,0,age-population.en.0.txt
age-population,en,"Countries can't cope with their aging populations, study warns",8.0,1,age-population.en.1.txt
age-population,en,"More people are living longer, and that's a problem for most countries",6.0,2,age-population.en.2.txt
age-population,en,"Age-old problem, providing for elderly, just keeps getting harder",5.0,3,age-population.en.3.txt
age-population,en,People are living longer but not better as social services lag,4.0,4,age-population.en.4.txt
agricultural-extensions,en,Cooperative extensions reinvent themselves for the 21st century,12.0,0,agricultural-extensions.en.0.txt
agricultural-extensions,en,"Adapting cooperative extensions, 4-H  to 21st-century life",9.0,1,agricultural-extensions.en.1.txt
agricultural-extensions,en,Agriculture programs changing with technology,7.0,2,agricultural-extensions.en.2.txt
agricultural-extensions,en,New programs to help farming families,5.0,3,agricultural-extensions.en.3.txt
agricultural-extensions,en,Farming programs meet needs of new farmers,4.0,4,agricultural-extensions.en.4.txt
agriscience-careers,en,Agriscience programs aren't just for future farmers,12.0,0,agriscience-careers.en.0.txt
agriscience-careers,en,School agriscience programs aren't just for future farmers,7.0,1,agriscience-careers.en.1.txt
agriscience-careers,en,Snakes in class? Just one way for students to learn agriscience,6.0,2,agriscience-careers.en.2.txt
agriscience-careers,en,"In class with snakes, students learn science that's more than farming",4.0,3,agriscience-careers.en.3.txt
agriscience-careers,en,Animals at school  — even snakes — help kids learn science for jobs later,2.0,4,agriscience-careers.en.4.txt
agtech-food,en,"""Ag-tech"" could change how the world eats, some say",12.0,0,agtech-food.en.0.txt
agtech-food,en,"""Ag-tech"" hopes to find food for future's 10 billion people",10.0,1,agtech-food.en.1.txt
agtech-food,en,"California farmers welcome the iPad and ""ag-tech""",8.0,2,agtech-food.en.2.txt
agtech-food,en,"Farmers feeding the world's billions through ""ag-tech""",6.0,3,agtech-food.en.3.txt
agtech-food,en,"Technology meets farms in ""ag-tech""",4.0,4,agtech-food.en.4.txt
ahmed-clockteacher,en,Before Ahmed's fame: fantastic inventions and a fight with authority,12.0,0,ahmed-clockteacher.en.0.txt
ahmed-clockteacher,en,"Muslim teen showed brilliance, rebellion before he built a clock",7.0,1,ahmed-clockteacher.en.1.txt
ahmed-clockteacher,en,"Muslim teen was rebel and genius before he built clock, teachers say",5.0,2,ahmed-clockteacher.en.2.txt
ahmed-clockteacher,en,"Before the clock: Teachers say Muslim teen was smart, creative rebel",4.0,3,ahmed-clockteacher.en.3.txt
